path,ball_exists,x,y,w,h
0851_jpg.rf.21cfede6c877ea726ab5cc36ce8d570b.jpg,1,470,12,54,58
0262_jpg.rf.23441d7d64ea8d315516819c73a284d7.jpg,1,138,19,19,20
0832_jpg.rf.23b3ae6ee879841e28ec0b130837c29b.jpg,1,62,14,46,50
0758_jpg.rf.23af2e2763b0f80353b4527b75c2722c.jpg,1,173,16,188,186
0230_jpg.rf.244423517ac5a7c653a9bdee6bdc6711.jpg,1,139,19,18,18
0615_jpg.rf.24b8afa5b960c4b869352f35fc5520cc.jpg,1,234,21,24,24
0133_jpg.rf.2551ebcd1a14bf298669365df054a9ab.jpg,1,428,10,103,109
0102_jpg.rf.24ded6e4bae9323b581f35098dcc6a96.jpg,1,85,21,19,21
0030_jpg.rf.258982c8a18c40eecb9e601ac2b76ba3.jpg,1,321,15,38,38
0267_jpg.rf.2592ef35d6f2dcbc61b8f16882e7386c.jpg,1,211,10,158,153
0751_png_jpg.rf.25ce779d1c542dd5c919e191d7cf5008.jpg,1,269,21,71,73
1207_jpg.rf.25ed73d0e844f0a6e2501712a462a0c7.jpg,1,187,21,34,36
0719_jpg.rf.26538592c3c4697075cd0fc93e85edda.jpg,1,203,21,31,30
1066_jpg.rf.26564fe6e07ce0ccf6e619ff6d319572.jpg,1,342,0,298,264
0473_png_jpg.rf.268b1801fdd8efce87ffdf239a2f7888.jpg,1,54,32,43,45
1038_jpg.rf.2653e70fac1e9116ab50a66092a5bd3e.jpg,1,112,13,211,215
0752_png_jpg.rf.27bc23c72ccf52f7d11a8c74aa751245.jpg,1,322,18,106,109
0658_jpg.rf.27f6f8436f49ed3a615bd741d4339cc5.jpg,1,401,18,16,16
1111_jpg.rf.2842a99607caf1ab045038440f5689cc.jpg,1,101,0,472,264
0045_png_jpg.rf.28e7c3a878d476a9b4877cf380dad65b.jpg,1,149,105,403,159
0838_jpg.rf.28bd8ab749b154ad922935fdf34582bd.jpg,1,235,14,33,35
0574_jpg.rf.293fd7e4f4d04cba801687f529be8f7e.jpg,1,248,14,117,117
0794_jpg.rf.29ce897da803693c155183d4849c9a6d.jpg,1,59,16,60,65
0428_jpg.rf.2a42d6166cf8e7c3a01d6dae6bf10697.jpg,1,284,14,70,70
0302_jpg.rf.2a39d92832260b2f62f98c6055cec488.jpg,1,150,18,119,118
0852_jpg.rf.2a2b98be37e42a1158fc3de194c9b61b.jpg,1,301,13,54,56
0158_png_jpg.rf.2a55b314beb6a898daa2b99f2a84c073.jpg,1,98,41,194,192
0239_jpg.rf.2b1943f3367eb00d1af7b4db49c833f9.jpg,1,467,18,21,21
0375_png_jpg.rf.2bc9df42bef17c60c40b104bf41be3f6.jpg,1,351,21,20,20
1072_jpg.rf.2c37f6c15aee47a7221d455b5d215fcf.jpg,1,212,0,319,263
0721_jpg.rf.2be5ebc860ea8969433143019d4bd954.jpg,1,372,20,42,43
0259_png_jpg.rf.2c9bccfd1de7499494fd372b5f3f3f06.jpg,1,268,27,40,41
0600_jpg.rf.2ce50d93817d0641cbd2b079790540fa.jpg,1,63,22,25,27
1231_jpg.rf.2d6f5c8873e36e670f50ecabde175beb.jpg,1,38,39,69,74
0871_jpg.rf.2d1b73f10689f74479dbf83b9646f83e.jpg,1,518,18,75,81
0344_png_jpg.rf.2d1808c2bf7dc93b1b7b52e0f47455c5.jpg,1,294,34,60,64
1208_jpg.rf.2e0437e6d421fabd22744d7acb932c24.jpg,1,476,14,97,104
0337_jpg.rf.2d24d8cf0264ef3a46cd585121e10dea.jpg,1,224,21,45,47
0245_jpg.rf.2e52f8c95b641e6498e7a616acdbf0b6.jpg,1,477,18,24,26
0161_png_jpg.rf.2f2e0b21ce99fe52cb07f5054a143cc5.jpg,1,152,31,488,233
0321_jpg.rf.2e8e8da03b7aeabc946684277baaf8f2.jpg,1,192,21,73,73
0612_jpg.rf.2e7c0174993afdc261b6c5199b31b495.jpg,1,351,16,73,73
0833_jpg.rf.2ed3aecfd94a4678e1af374b4cac72ce.jpg,1,7,17,66,76
0533_png_jpg.rf.2f2badf64bd77210c990242f6b5932ef.jpg,1,426,20,77,80
1038_jpg.rf.2f934d836519d755be64ad0447cb47e2.jpg,1,112,13,211,215
1208_jpg.rf.2fc3517b1800c0d925f2415e3d07e07d.jpg,1,67,14,97,104
0289_jpg.rf.30d8bb40068d171ca72832d2aa947742.jpg,1,185,13,94,94
1094_jpg.rf.30e90ed8eb535333ad8c526279859809.jpg,1,283,8,115,116
1034_jpg.rf.31127f6aafe869d5b58ff6f71420c8dc.jpg,1,433,0,206,263
0681_png_jpg.rf.31e59e5792246892bf67ec3dde6bcf4f.jpg,1,12,22,114,134
0261_jpg.rf.31e77c9c8b0ca6927681c87829d860f4.jpg,1,391,18,17,19
0240_jpg.rf.329a52010d69e583cb2d50130bf4ccff.jpg,1,454,19,24,23
0120_png_jpg.rf.3341f8650246e9e39c0d2180936c642e.jpg,1,253,50,93,99
0233_jpg.rf.334b77d468a202efb2b1c3a20bc7a062.jpg,1,480,18,24,25
0162_png_jpg.rf.32ab7df85fcf87446428d47774ac8d89.jpg,1,244,30,328,234
0534_png_jpg.rf.3418ebcb5e6128fab4f5a01618fa83bc.jpg,1,138,19,77,81
0846_png_jpg.rf.33c7420daa6d63b61ab1daed2c371fbf.jpg,1,531,35,54,57
0802_jpg.rf.33eedff9494f513e669d0ae3dc39998d.jpg,1,112,20,57,61
1074_jpg.rf.3415879458125e15309d827347608997.jpg,1,7,0,194,261
1075_jpg.rf.344dfca9d291ac4b7451e31e189d321e.jpg,1,10,0,276,264
0649_jpg.rf.342ff4f1c5beb16f00f159d6644c7380.jpg,1,163,20,11,16
1066_jpg.rf.33cf06a45aa01241c0ec979a2ef42ff4.jpg,1,0,0,298,264
0630_jpg.rf.34e1572f76206c64a5d5e2e2bf91d1e7.jpg,1,225,3,415,261
1036_jpg.rf.353d85117ff52c12f053df1018438ea3.jpg,1,52,0,520,264
0368_jpg.rf.35573e848e4150c804c5cce08516db59.jpg,1,283,18,44,43
0618_png_jpg.rf.35151a6832ec4f64eb9a1d3b9d6e8c2f.jpg,1,315,33,57,59
1060_jpg.rf.35403d31b24d06e1d5a0f6155a28d9ff.jpg,1,0,3,258,261
0705_jpg.rf.358201bd6e3faf4afb11cdf33343d139.jpg,1,409,17,231,247
1207_jpg.rf.36b037d1ee1a2bd8ac3e77be70298b19.jpg,1,187,21,34,36
1181_jpg.rf.379ea7db6144b0dd808c7619fec34536.jpg,1,311,28,26,26
0649_jpg.rf.37f8da42b795171cddea69bd8cece6a3.jpg,1,163,20,11,16
0659_jpg.rf.37ab492302ea3124fd660b50c444d691.jpg,1,403,18,13,16
0868_jpg.rf.3824002f4f08c2434cacde539addcc68.jpg,1,142,13,172,173
0333_jpg.rf.387a9a2bba9519eab3aafe3bb07439ce.jpg,1,457,20,20,21
0588_jpg.rf.3889d2f351aa6b6b9f72532f5857f78d.jpg,1,239,21,20,21
0608_jpg.rf.38a13067582e6f388dda581f64ade239.jpg,1,475,12,112,118
0174_jpg.rf.38ad420edea42c0f5ab1415065dbc465.jpg,1,271,18,46,45
0702_jpg.rf.391a178d17823816b19f0a5b5674e2bb.jpg,1,56,20,50,54
0049_jpg.rf.394a995da5b376d38c32dc6b124493f7.jpg,1,225,18,104,106
0267_jpg.rf.39e42afbbf1440b25c6924a298d3f71a.jpg,1,211,10,158,153
1130_jpg.rf.3a2fb5cda7169f541b26d9709d493782.jpg,1,363,2,277,262
0651_png_jpg.rf.3a15d02cbee7dcc5fb042ff8c4fed3f8.jpg,1,412,22,26,26
0154_png_jpg.rf.3a0d12b956561bb1478b5f1015255952.jpg,1,322,25,94,97
0466_jpg.rf.3a6c583c5e25fae914c288f53b90bd83.jpg,1,145,18,56,55
1116_jpg.rf.3ab6766e1939ecfaa8a5a32eddce1ec0.jpg,1,15,3,359,261
0849_jpg.rf.3acd7400d6ff582111039112400762c0.jpg,1,394,13,60,61
0098_png_jpg.rf.3ade1564b441bcc7102a542ce864f7cd.jpg,1,53,36,65,64
0651_png_jpg.rf.3ad09ac4ac9bb33e84ee52e8605b4c9d.jpg,1,412,22,26,26
0437_jpg.rf.3b6bc6158106a2faf62b4ca3bd77cdb7.jpg,1,40,10,116,127
0708_jpg.rf.3b988f686283b91aecf47a525ec05c70.jpg,1,225,18,140,142
0044_png_jpg.rf.3bb1f632eeef959ec0b90bc92b51263d.jpg,1,0,148,437,116
0101_jpg.rf.3b9f6b611ee142b0a1d59516d7909ce1.jpg,1,84,17,77,82
0722_jpg.rf.3c0888a5d0ccae85dc55a9c0c981319e.jpg,1,227,21,41,41
0339_jpg.rf.3cc5245bac73a1b6b64083d2367178d9.jpg,1,442,20,29,32
0243_jpg.rf.3d0f259ce7ee6240dff37d5bb0421960.jpg,1,38,20,24,25
0133_jpg.rf.3c9f097d0e965491ec4d36317b792168.jpg,1,109,10,103,109
0952_jpg.rf.3d380a8bcc1241065e2fd80fa5309329.jpg,1,83,9,26,24
0260_png_jpg.rf.3d87ed6f6ba661b2210dd341ffe6d905.jpg,1,448,27,56,61
0985_jpg.rf.3d839abac30b75418fb3cedbd817dd58.jpg,1,89,18,61,70
1039_jpg.rf.3d832cbe3cba2775749d291b09f9cfb7.jpg,1,434,8,197,217
0152_png_jpg.rf.3e33266fb6b830e877ae9299ce3b130f.jpg,1,522,26,53,59
0431_jpg.rf.3dd24aef56e7d1d3fb4c0f17095d85bc.jpg,1,265,0,251,263
0916_jpg.rf.3e32e57731b2ebe33acfb0321b4f2591.jpg,1,149,18,51,53
0849_jpg.rf.3e878a1b56730cf1788f51f17873e31b.jpg,1,186,13,60,61
0720_jpg.rf.3f082d4769e16138f75cfcea56455061.jpg,1,407,21,30,31
0165_jpg.rf.3fa331b628826e9405505a2d09eafabe.jpg,1,536,15,87,92
0714_png_jpg.rf.3f90623b24807dc6bc7d0dc234f3d9f5.jpg,1,308,17,53,52
1130_jpg.rf.3fa571089b17122493d3417231efad08.jpg,1,363,2,277,262
0470_png_jpg.rf.403a8a29823816d4bc77f980a8b6db15.jpg,1,144,66,181,174
1073_jpg.rf.40c70f29c3f84422dc536cbb32dfbd8a.jpg,1,192,0,285,264
1019_jpg.rf.f3ae9478dda543226c45ff2304e394c8.jpg,1,55,15,43,47
0431_jpg.rf.f41db1a15fffd810afe64ec22e2fb35f.jpg,1,265,0,251,263
0857_png_jpg.rf.f48541f63d3b1a52babc47651449e091.jpg,1,409,48,91,107
0704_jpg.rf.f46b39f1271fbdd32b4eb3c84c48ad03.jpg,1,170,18,143,147
0634_jpg.rf.f469da5011c014f52eab5253c5ca69e4.jpg,1,387,17,158,163
0712_png_jpg.rf.f4e6dd439706443fb5190c5dbe856efa.jpg,1,298,28,37,44
0972_jpg.rf.f4d6214cf486cf63c865933042adbf71.jpg,1,236,10,58,57
0791_jpg.rf.f59a608edd2314d0a1b8e3097a6d5480.jpg,1,227,18,86,84
1238_jpg.rf.f5bc9d3e86761bb18fdb8616f07e7799.jpg,1,110,14,58,62
0714_png_jpg.rf.f67417a2dcc393b1eec6458da899ca75.jpg,1,280,17,53,52
0275_jpg.rf.f70a391595e0c77f92a8c298bc6d0c65.jpg,1,461,15,67,69
0171_jpg.rf.f784a3e3749cc63f472faddcae6c2f3d.jpg,1,300,6,165,167
0166_jpg.rf.f79b1df45afe201f6eb6ebb619c405e7.jpg,1,399,18,60,61
0255_png_jpg.rf.f7848f5a41779ed6c54cc71e9ef0d090.jpg,1,207,41,76,79
0275_jpg.rf.f8072e0cb0f2112c09d9027de78079e5.jpg,1,112,15,67,69
0792_jpg.rf.f82f56f8cd9a6569beedbfb577d0f7e9.jpg,1,194,17,71,74
0573_jpg.rf.f8555122f55110b8ffecb563c7481d00.jpg,1,248,25,107,107
1211_jpg.rf.f86c046771e4ac2aa986cf3e2ac0e4d2.jpg,1,0,0,411,264
1033_jpg.rf.f8a0d08520c64d9cd64dff46778cb3d8.jpg,1,322,2,260,262
0707_jpg.rf.f923f886a4378a2bc2991cfcb1bf9b08.jpg,1,323,18,127,129
1116_jpg.rf.f93b573ce25f6da036ec7c7190e1829c.jpg,1,266,3,359,261
0712_jpg.rf.f97ac3b634d83170c30798645f7b9a38.jpg,1,251,17,168,168
1111_jpg.rf.f9983ff40bd544583b3285e4b079cb39.jpg,1,101,0,472,264
0434_jpg.rf.f998c889c51c5045dd99e2efd00bc175.jpg,1,90,0,317,263
0228_jpg.rf.fafa835d5355336a9f91fceb65f92717.jpg,1,365,19,31,31
0702_jpg.rf.fb4031c00fcd61025dedcbe5a95a45c5.jpg,1,56,20,50,54
1095_jpg.rf.fbfb31c0bf75d4e30004ec21bba98f2b.jpg,1,409,7,191,205
0714_png_jpg.rf.fbae7900c342591069f6ca578d15953e.jpg,1,308,17,53,52
0611_jpg.rf.fc0127bebc50ee46ed4cb4ed1fb8196e.jpg,1,1,16,70,80
0857_png_jpg.rf.fc2ef22d8026df91578235fc3c0276ef.jpg,1,409,48,91,107
0494_jpg.rf.fc794c9125b3599536e35841ebba8ef1.jpg,1,167,30,94,96
0153_png_jpg.rf.fc5f551a4b213fc5fa9a052671a96767.jpg,1,416,26,65,69
0428_jpg.rf.fc7abba7be342876da5d6a2e9c5f4d2a.jpg,1,284,14,70,70
0528_png_jpg.rf.fc3332f7d4a0ac378244e16ec69efb49.jpg,1,510,26,17,18
0083_jpg.rf.fd63c2cc8393f6e840fbb8b8dab82c4e.jpg,1,217,11,70,71
0590_png_jpg.rf.fd2bb6bb94dcf8726b18c52e5e083692.jpg,1,239,33,36,40
0986_png_jpg.rf.fd9a9fe854d7da69835e4da126dc2880.jpg,1,237,25,185,196
0328_jpg.rf.fe063294e062acf0ce24dd2b01081bd9.jpg,1,316,9,227,226
0224_jpg.rf.fe57bec98b70b7fd549cbd9d0e0395cc.jpg,1,486,20,24,23
1031_jpg.rf.feeaa8a0b0915b092f1fbe273fd8bc6e.jpg,1,268,22,160,159
0530_png_jpg.rf.ff35085b49b1050cc6822510c2631680.jpg,1,444,22,76,80
0995_jpg.rf.fe6e8688e16d997b9b64006b9de00610.jpg,1,276,14,123,125
0340_jpg.rf.ff25b36c8c533aa59d776b81ce0ce701.jpg,1,170,21,29,31
1222_jpg.rf.ff5c398b9058e1851fde8c81d2328285.jpg,1,332,19,123,127
0590_jpg.rf.ff0e67f9f4232af3b0e1199c6e71cd3b.jpg,1,344,19,47,49
0634_jpg.rf.ffc7080e8da444ea2d79db8f9e00de8e.jpg,1,95,17,158,163
0341_jpg.rf.ffc508222570abf22a7a82b3fd11a08a.jpg,1,355,22,39,40
0268_png_jpg.rf.aabdf249c5ad68a8e7f6eacf5f903dc7.jpg,1,429,54,116,120
0608_jpg.rf.aad7cf35c88b1b12143ced619931c934.jpg,1,475,12,112,118
1035_jpg.rf.aae840589c56e611ba7cc4aada5d4d54.jpg,1,341,0,298,263
0654_jpg.rf.aaa63c2cdaf22355502a59335d7feb87.jpg,1,338,20,12,18
0531_png_jpg.rf.ac31af281c36648f028bdf6330c78992.jpg,1,427,21,77,80
0320_jpg.rf.ac6fd9786311d94a1f9b5c629001c042.jpg,1,192,20,73,74
0303_jpg.rf.ac831ec6aef9ebde5355878d4523b82a.jpg,1,220,16,160,161
0845_jpg.rf.ad1ea6f754a37b12e10f7121dad05faf.jpg,1,228,13,89,91
0610_jpg.rf.acd821188ce4a84665042f2734cdd814.jpg,1,568,16,71,82
0301_jpg.rf.ad21a5478417978bb22ef7f6784b4ba3.jpg,1,287,17,113,109
0955_png_jpg.rf.accdf7cbaab629f016ed39bc37f64aa7.jpg,1,43,23,51,54
0073_jpg.rf.ad83332c976b9a46948d960bbddd456c.jpg,1,347,14,158,156
0636_jpg.rf.adf0400cba1cde1f228c266221d4fde4.jpg,1,128,20,61,62
0768_png_jpg.rf.ae1d05b9fcb3bc8bf6182b2403155113.jpg,1,260,19,155,165
0243_jpg.rf.ae1cf0b32976baa4bdd5339d5e26a057.jpg,1,578,20,24,25
0484_png_jpg.rf.ade9e9bf92faa26862c1b5fe3726ba8e.jpg,1,433,26,49,50
0432_jpg.rf.aeb2e34ceb121a263849e7e0dae878dc.jpg,1,244,0,246,248
0072_png_jpg.rf.af1d64fb20109a88f0b786e2b4c38966.jpg,1,227,33,32,33
0099_png_jpg.rf.af492e42821498a7fab1a57ab8366f84.jpg,1,55,35,51,51
0352_jpg.rf.af5cb1e05cb679abbca6b0b75accbb04.jpg,1,111,21,31,34
0497_jpg.rf.af70cb42857380d609b63b34d7794614.jpg,1,19,12,35,40
1019_jpg.rf.af7ada05e8fc87c05f298876b0bc0623.jpg,1,542,15,43,47
0108_png_jpg.rf.b0cb585fd2e6ef6758c76b1432971664.jpg,1,0,10,39,49
1057_jpg.rf.b0c9eec8109e97dbcdc31ba89114ea43.jpg,1,0,0,331,264
1096_jpg.rf.b0c4052859f42670c256f265b021af85.jpg,1,442,7,185,196
0574_jpg.rf.b1279b8ecea54356d5a41a78d0105d0f.jpg,1,275,14,117,117
0789_jpg.rf.b12c075e756a1ab1212ddc26315a3dd3.jpg,1,379,15,193,204
0076_jpg.rf.b135df206382d54c283c99d349911a84.jpg,1,434,15,59,60
0305_jpg.rf.b1c7e528d6afb3b677310d53b6154a95.jpg,1,0,0,173,264
0986_jpg.rf.b1fbb81c045cf4c0d3413fac42c59eb3.jpg,1,469,15,65,69
1214_jpg.rf.b20dc1e481e451faf6d311bd3178aa43.jpg,1,277,16,207,210
0215_jpg.rf.b221a004b028f5ecf8cddbee64892f14.jpg,1,109,20,23,23
0846_png_jpg.rf.b2332f30871819985240162060a88ba6.jpg,1,531,35,54,57
0650_jpg.rf.b2d212f75f5c0c3590a081cb0da13138.jpg,1,162,20,12,16
0637_jpg.rf.b2be7ea4730e2752bdeec2b83c7fc3f2.jpg,1,141,20,46,49
0118_png_jpg.rf.b2b2238511e6fcde37de92307daefe5e.jpg,1,495,25,68,75
0707_jpg.rf.b322f879de6d371a6e73b39ab047a650.jpg,1,323,18,127,129
0108_png_jpg.rf.b364245ce0bae9e49e3e4625339c3051.jpg,1,601,10,39,49
0102_jpg.rf.b371cfddbc515e50636d795e9f8626dc.jpg,1,85,21,19,21
0728_png_jpg.rf.b3841e70bd443142d79ad816d382f706.jpg,1,409,80,54,52
0438_jpg.rf.b3ec44394d78bc2fa53e74ef359fd89f.jpg,1,94,18,90,90
0994_png_jpg.rf.b3daefaebcdc41549306bda8f0f53459.jpg,1,202,75,292,189
0155_png_jpg.rf.b3d7acafc8668bf8d31a8da3e4332f32.jpg,1,256,27,110,110
0867_jpg.rf.b47080885554a7554b6dc64ba75308be.jpg,1,326,13,172,170
0556_jpg.rf.b456a126d093301e587212241ee1be90.jpg,1,380,9,96,97
0289_jpg.rf.b4e0f4ab575c1d6839b8e813695a0fb3.jpg,1,185,13,94,94
1035_jpg.rf.b4d8cfe30a1446f16f71b12d75d3d97b.jpg,1,1,0,298,263
0165_jpg.rf.b4e0a687a2c6b7a17e985cb4448f3517.jpg,1,17,15,87,92
1068_jpg.rf.b51b7db29cc3c17340294736899fdfa8.jpg,1,100,3,203,209
0429_jpg.rf.b558924eb96c3364a9b1ce3028615b30.jpg,1,300,10,116,120
0468_jpg.rf.b64579ff7ffb444e956d58818f311f1e.jpg,1,98,19,44,44
0015_png_jpg.rf.b626f0208e623f0bae1ee80c08a3d576.jpg,1,473,63,167,201
0841_jpg.rf.b63eefa6f210ef1844b9a8d0c04a1639.jpg,1,337,16,28,30
1317_jpg.rf.b60182846bd8fed1d2e94eec370e549a.jpg,1,470,10,113,119
1237_jpg.rf.b6a36ecd3483b634516a8704b3a14cc3.jpg,1,227,16,39,65
0868_jpg.rf.b6b67d04a2d3a07ba6234d9c4332fc18.jpg,1,142,13,172,173
0589_jpg.rf.b5837808b5c96b7c006c453cf72d503e.jpg,1,452,20,24,24
0173_jpg.rf.b7129532eeeffa81a8819b04405cda5d.jpg,1,324,16,55,55
0849_jpg.rf.b728ba3adf3277fe8990d3f56e85e309.jpg,1,394,13,60,61
0693_png_jpg.rf.b752dcd1e0a77409f991f6584de46e8d.jpg,1,329,22,60,55
0712_png_jpg.rf.b760aee7486614b26a522aa9a2e83816.jpg,1,306,28,37,44
0713_png_jpg.rf.b78a8531ea85cd3762d99daad78164dd.jpg,1,266,21,51,51
0353_png_jpg.rf.b78b381d24b57b80a294867102c56b6f.jpg,1,217,33,55,57
0708_jpg.rf.b75f659eac559530cfe98ab39b305817.jpg,1,275,18,140,142
0252_jpg.rf.b821474a1b1c970f2c1f32996eb25a61.jpg,1,289,17,19,19
0655_jpg.rf.b8c0360a80c308ea9fb2715f0132548d.jpg,1,319,20,18,19
0880_jpg.rf.b9191d9cc3604405d0f5c5076445f886.jpg,1,254,18,53,55
0494_jpg.rf.b8f6b198161f705762e593e4893985fe.jpg,1,167,30,94,96
0336_jpg.rf.b8f15aae494725ccd597b68eb7e511aa.jpg,1,371,20,44,46
0056_png_jpg.rf.b8f805dfd729de27e474796f14ef8781.jpg,1,510,31,52,55
0325_jpg.rf.b92e5a44f79b973a615ccd860c4e8a6f.jpg,1,158,4,357,260
0166_jpg.rf.b954ac263ac325f46eff222dd6d411be.jpg,1,399,18,60,61
0728_png_jpg.rf.b97b388e2c8dde02f4c4cc7dae354c5a.jpg,1,178,80,54,52
0717_jpg.rf.b9908a58533b7245c66a7e86e56e19d6.jpg,1,86,3,43,47
0438_jpg.rf.b99b01705ad6906ca3382d9b240a4506.jpg,1,456,18,90,90
0344_png_jpg.rf.ba16fdfc46e517050250ddd6942a9034.jpg,1,294,34,60,64
0262_jpg.rf.ba47ed5ca7c36984a1e4fbd4bef76611.jpg,1,483,19,19,20
0334_jpg.rf.bb8281445b39cbc02ee551691a85d88c.jpg,1,401,21,22,22
0630_jpg.rf.bb4a1b023278bc3c64e7b660b47a89e6.jpg,1,225,3,415,261
0324_jpg.rf.bbed303ac630fba38d298c16f758e660.jpg,1,227,9,274,255
0334_jpg.rf.bab3b7b6d69037e273cea3a9bb6bd7d4.jpg,1,401,21,22,22
0793_jpg.rf.bc1eb5432fd84cebf9a39a7c43333311.jpg,1,195,18,97,99
1067_jpg.rf.bc198389beb5d16ffaa47b4bcd1bfe8d.jpg,1,230,70,102,104
0617_jpg.rf.bc43baf628797ea7add2a28ee2cd2513.jpg,1,182,21,20,21
0172_jpg.rf.bdabeb6cbd8b1c5c6730f69cd84134af.jpg,1,168,12,101,102
0880_jpg.rf.bddb23add4877020eacf901671527ed1.jpg,1,254,18,53,55
1061_jpg.rf.be9111d91090f3992614985ced35adae.jpg,1,134,0,259,263
0851_jpg.rf.befdf14dc9a9e30790cf7e276e080a17.jpg,1,116,12,54,58
0020_png_jpg.rf.bf548699bffbfc087caf29ec3f45f2e9.jpg,1,409,25,72,76
1073_jpg.rf.bf77f13b9de39bc848a69380fb9a0e36.jpg,1,164,0,285,264
0434_jpg.rf.bf7c885d2e19f36f8b917dde773e7034.jpg,1,233,0,317,263
0593_png_jpg.rf.c06a1b4390f32d9e197365fd1de81a2f.jpg,1,359,28,86,92
0637_jpg.rf.c15757a7643b3135fab40f5c841e1962.jpg,1,141,20,46,49
0592_png_jpg.rf.c0ffb2a66ec3d28f98fab7c5c09e2873.jpg,1,367,38,90,93
0117_png_jpg.rf.c118ad0aaee151058c2063bdbfad150c.jpg,1,166,43,105,104
0789_jpg.rf.c117825836af85cd08c610ff291fb4a1.jpg,1,69,15,193,204
0118_png_jpg.rf.c1a111a57b378cb0d6ec4d282e6fe63a.jpg,1,77,25,68,75
0173_jpg.rf.c17d823b19f76d95773a12f6adbebcc8.jpg,1,261,16,55,55
0693_png_jpg.rf.c24729fd8eb1d66ce63239aabf4fc8fc.jpg,1,251,22,60,55
0049_jpg.rf.c24a5bea051046d12ac0480281ea332f.jpg,1,225,18,104,106
0329_jpg.rf.c28d0cd559efc9619cfba5da26488cd1.jpg,1,376,12,189,195
1207_jpg.rf.c29ec4062eb344f9f3ab6f41e06e0e23.jpg,1,187,21,34,36
0097_jpg.rf.c30f4feb86d8a1573e7763bee81b3cb2.jpg,1,111,14,195,196
0852_jpg.rf.c2ba77b9f1abdf1a0ad8708fe10d226f.jpg,1,286,13,54,56
0965_png_jpg.rf.c2cb25ccd1679dfb2c8c37ebf14ff0eb.jpg,1,105,38,85,86
0162_jpg.rf.c357b90d9b06ae57219dd841ec8e8c9e.jpg,1,164,17,80,88
0147_png_jpg.rf.c37a276b3bf72290c484ac062e91920a.jpg,1,198,15,282,249
0630_jpg.rf.c3ce66165db43542be7c84b51a936d76.jpg,1,225,3,415,261
0707_jpg.rf.c4798753bcdc10c05bb7d4e9fe938e1a.jpg,1,190,18,127,129
0706_jpg.rf.c4fabf331b2232a3a0fa01bfb716ec80.jpg,1,108,13,225,230
1094_jpg.rf.c5877ff4923fb8aec22c7b251e4da189.jpg,1,283,8,115,116
1071_jpg.rf.c5aad7bd0383814a88ed07ef2550c930.jpg,1,25,0,220,226
0831_jpg.rf.c5e87b87b946ebc571d19160a500cec5.jpg,1,503,14,39,41
1234_jpg.rf.c5fe79fe3a27b755ff88075c17bfa384.jpg,1,101,14,78,82
0045_png_jpg.rf.c6656fbb38b1ef3ffa8907450ebedcb2.jpg,1,89,105,403,159
0841_jpg.rf.c5fe50577ea7615733e7b7b3e689177a.jpg,1,337,16,28,30
0679_png_jpg.rf.c666e1c5b43669c7345c291828af5963.jpg,1,267,16,110,111
0172_jpg.rf.c6c1e1dae016e1124707c674e73177ac.jpg,1,168,12,101,102
0328_jpg.rf.c7114c8dce289517e0d884bcd3e4c50d.jpg,1,97,9,227,226
1034_jpg.rf.c7c98852860bf33a7a4dddeb9f23ddb9.jpg,1,433,0,206,263
0833_jpg.rf.c7f0a636c2d5f5a49fa2773715c3ff4c.jpg,1,7,17,66,76
0133_jpg.rf.c7ea50c7ce5208d6cf5eb9c82b68a3d6.jpg,1,109,10,103,109
0791_jpg.rf.c839c9e5158bb00e169ac245b200f818.jpg,1,327,18,86,84
0095_jpg.rf.c867af54b39bef7d71f3d30031193653.jpg,1,59,7,142,149
0168_jpg.rf.c8529fc4111abed96212492f84b682a6.jpg,1,266,6,169,169
0159_png_jpg.rf.c90b2dac7642d3d25ec53d94d4cb9f3d.jpg,1,296,25,233,230
0196_jpg.rf.c9501c8547be6fae74c82a5920612e8b.jpg,1,587,19,25,31
1039_jpg.rf.c92ec56b91fd911ecc59c14657e2198b.jpg,1,9,8,197,217
0305_jpg.rf.c9880609c629f79ac592fe48c25f7adf.jpg,1,467,0,173,264
0159_png_jpg.rf.c9b71eaec865046c55338f545e7658e4.jpg,1,417,53,129,130
0530_png_jpg.rf.c9b2213b7962c20379ed48bb41a6c5cd.jpg,1,120,22,76,80
1235_jpg.rf.c9fe7ac40f4ceaf367e2511a27093c0c.jpg,1,187,12,72,76
0802_jpg.rf.c9f6f513f29e76bf59193bc34514e849.jpg,1,471,20,57,61
1234_jpg.rf.ca65f07a55f5882b97fe847cfcf31014.jpg,1,462,14,78,82
0196_jpg.rf.ca9a62ab74687074d56002f1217f3c38.jpg,1,587,19,25,31
0639_jpg.rf.cacf2432b992ca267d21942b4b57adf0.jpg,1,379,20,52,54
0326_jpg.rf.caeadb93d057d49742b97886e32f062f.jpg,1,50,8,334,256
1235_jpg.rf.cad4ed610c5eb4b444ee26f0b27c02e8.jpg,1,187,12,72,76
1041_jpg.rf.cba8394054e135759034eb73bd3cfa6d.jpg,1,6,0,292,264
0303_jpg.rf.cc2dfe366a6163e2ae79d1845964f710.jpg,1,220,16,160,161
0484_png_jpg.rf.cc55a9e1cd970b6145416e3faa5595dd.jpg,1,433,26,49,50
1074_jpg.rf.cd07258ec3eb94285260f135dc727d7e.jpg,1,439,0,194,261
0179_jpg.rf.ccd302334e9659b11db039923c92abb7.jpg,1,227,17,41,41
