filename,width,height,class,xmin,ymin,xmax,ymax
0652_png_jpg.rf.4e2f28fbb501bf99b66512a349d061f2.jpg,640,264,Silver Ball,550,25,576,49
0177_png_jpg.rf.4e1f8b9ebb92e8ef4a35c13471b3a714.jpg,640,264,Black Ball,67,61,236,225
0177_png_jpg.rf.4e1f8b9ebb92e8ef4a35c13471b3a714.jpg,640,264,Silver Ball,305,43,386,122
0177_png_jpg.rf.4e1f8b9ebb92e8ef4a35c13471b3a714.jpg,640,264,Black Ball,389,37,443,94
0590_jpg.rf.4dc9aeee70689eda1c00f9fdc52daf3d.jpg,640,264,Black Ball,344,19,391,68
0912_jpg.rf.4e47c205a29ef70513b01bf8494bfad0.jpg,640,264,Black Ball,0,14,98,127
0912_jpg.rf.4e47c205a29ef70513b01bf8494bfad0.jpg,640,264,Silver Ball,129,13,206,92
1075_jpg.rf.4e24488f7c00f6c0faff549cc63f63b0.jpg,640,264,Silver Ball,10,0,286,264
0804_jpg.rf.4e45757f1e03ac73518bc002da27cc52.jpg,640,264,Black Ball,442,19,518,97
0804_jpg.rf.4e45757f1e03ac73518bc002da27cc52.jpg,640,264,Silver Ball,369,19,442,93
0395_png_jpg.rf.4e3ded62d91f73a216333c43de29fdc4.jpg,640,264,Silver Ball,19,60,178,227
0395_png_jpg.rf.4e3ded62d91f73a216333c43de29fdc4.jpg,640,264,Silver Ball,411,30,442,60
0395_png_jpg.rf.4e3ded62d91f73a216333c43de29fdc4.jpg,640,264,Black Ball,376,31,409,65
0395_png_jpg.rf.4e3ded62d91f73a216333c43de29fdc4.jpg,640,264,Black Ball,478,31,515,69
0395_png_jpg.rf.4e3ded62d91f73a216333c43de29fdc4.jpg,640,264,Silver Ball,173,21,195,46
0122_png_jpg.rf.4e22b683e78c369b607db121502322c5.jpg,640,264,Black Ball,208,43,308,146
0122_png_jpg.rf.4e22b683e78c369b607db121502322c5.jpg,640,264,Black Ball,0,36,30,96
0276_jpg.rf.4d9e3ea085d34fb0aba06360e74354a0.jpg,640,264,Silver Ball,185,7,333,155
0554_png_jpg.rf.4e1e4cfcc44dfb20a9648706686e4e20.jpg,640,264,Black Ball,570,22,605,62
0554_png_jpg.rf.4e1e4cfcc44dfb20a9648706686e4e20.jpg,640,264,Black Ball,261,37,337,136
0554_png_jpg.rf.4e1e4cfcc44dfb20a9648706686e4e20.jpg,640,264,Silver Ball,310,44,426,164
0554_png_jpg.rf.4e1e4cfcc44dfb20a9648706686e4e20.jpg,640,264,Silver Ball,420,17,493,92
1068_jpg.rf.4e4b91ccccf8c2a68c26f35e5f0ba38e.jpg,640,264,Silver Ball,100,3,303,212
0912_jpg.rf.4e4902d4f466373e069c524c991b6ac5.jpg,640,264,Black Ball,0,14,98,127
0912_jpg.rf.4e4902d4f466373e069c524c991b6ac5.jpg,640,264,Silver Ball,129,13,206,92
0133_png_jpg.rf.4e4a61cbb6fbdcab0e1e472b2cedb8ef.jpg,640,264,Black Ball,352,34,390,72
0133_png_jpg.rf.4e4a61cbb6fbdcab0e1e472b2cedb8ef.jpg,640,264,Black Ball,444,25,467,45
0133_png_jpg.rf.4e4a61cbb6fbdcab0e1e472b2cedb8ef.jpg,640,264,Silver Ball,392,27,472,107
0133_png_jpg.rf.4e4a61cbb6fbdcab0e1e472b2cedb8ef.jpg,640,264,Silver Ball,590,24,614,50
0090_png_jpg.rf.4eb8c812a8cc0f3ddbdd125ef6082490.jpg,640,264,Black Ball,427,29,447,51
0090_png_jpg.rf.4eb8c812a8cc0f3ddbdd125ef6082490.jpg,640,264,Silver Ball,322,30,348,55
0090_png_jpg.rf.4eb8c812a8cc0f3ddbdd125ef6082490.jpg,640,264,Silver Ball,545,43,640,146
0350_png_jpg.rf.4e8b32ff8ac8333bdf2cb335e6162fab.jpg,640,264,Silver Ball,7,20,42,61
0350_png_jpg.rf.4e8b32ff8ac8333bdf2cb335e6162fab.jpg,640,264,Black Ball,303,21,335,55
0792_jpg.rf.4e824dab2785f8e80afb8842c584b390.jpg,640,264,Silver Ball,194,17,265,91
0517_png_jpg.rf.4ed3dadb9ef949e0e56c3692b08a78bb.jpg,640,264,Black Ball,21,33,50,61
0517_png_jpg.rf.4ed3dadb9ef949e0e56c3692b08a78bb.jpg,640,264,Silver Ball,113,30,132,51
0517_png_jpg.rf.4ed3dadb9ef949e0e56c3692b08a78bb.jpg,640,264,Black Ball,189,28,207,46
0517_png_jpg.rf.4ed3dadb9ef949e0e56c3692b08a78bb.jpg,640,264,Black Ball,250,25,269,45
0517_png_jpg.rf.4ed3dadb9ef949e0e56c3692b08a78bb.jpg,640,264,Silver Ball,348,23,373,47
0684_png_jpg.rf.4e8f38c7751161da0510c69155ddcde6.jpg,640,264,Silver Ball,563,30,598,66
0684_png_jpg.rf.4e8f38c7751161da0510c69155ddcde6.jpg,640,264,Silver Ball,589,26,614,51
0684_png_jpg.rf.4e8f38c7751161da0510c69155ddcde6.jpg,640,264,Silver Ball,286,24,314,52
0684_png_jpg.rf.4e8f38c7751161da0510c69155ddcde6.jpg,640,264,Silver Ball,190,20,294,133
0777_jpg.rf.4ee4cb0833ce5eee4c793d2f68934d4a.jpg,640,264,Silver Ball,324,20,343,40
1183_jpg.rf.4ecf9a0601b3001eb7c8b26179fd420a.jpg,640,264,Silver Ball,305,22,327,45
1183_jpg.rf.4ecf9a0601b3001eb7c8b26179fd420a.jpg,640,264,Black Ball,270,22,293,44
1183_jpg.rf.4ecf9a0601b3001eb7c8b26179fd420a.jpg,640,264,Black Ball,172,22,203,54
0539_png_jpg.rf.4efcc648b74f1ff94553c5fcb6170989.jpg,640,264,Silver Ball,205,34,296,129
0539_png_jpg.rf.4efcc648b74f1ff94553c5fcb6170989.jpg,640,264,Silver Ball,426,14,503,95
0114_png_jpg.rf.4e50699bed15936d318eca705c68ebec.jpg,640,264,Black Ball,390,23,433,71
0114_png_jpg.rf.4e50699bed15936d318eca705c68ebec.jpg,640,264,Silver Ball,0,22,32,69
0114_png_jpg.rf.4e50699bed15936d318eca705c68ebec.jpg,640,264,Silver Ball,492,24,562,96
0480_png_jpg.rf.4ebf1f63945c740af11bfc9af6e1e41f.jpg,640,264,Silver Ball,432,26,482,81
0480_png_jpg.rf.4ebf1f63945c740af11bfc9af6e1e41f.jpg,640,264,Black Ball,279,27,320,80
0480_png_jpg.rf.4ebf1f63945c740af11bfc9af6e1e41f.jpg,640,264,Black Ball,310,34,391,120
0388_jpg.rf.4e97e71bfaa84941ba89992f7ffac6c2.jpg,640,264,Silver Ball,424,22,451,49
0388_jpg.rf.4e97e71bfaa84941ba89992f7ffac6c2.jpg,640,264,Silver Ball,2,22,28,50
0388_jpg.rf.4e97e71bfaa84941ba89992f7ffac6c2.jpg,640,264,Black Ball,26,22,53,49
0388_jpg.rf.4e97e71bfaa84941ba89992f7ffac6c2.jpg,640,264,Black Ball,164,22,197,55
0763_jpg.rf.4eb32bc6b5df3018fa714ae6aef081b9.jpg,640,264,Silver Ball,387,19,423,57
0763_jpg.rf.4eb32bc6b5df3018fa714ae6aef081b9.jpg,640,264,Silver Ball,286,18,332,65
0763_jpg.rf.4eb32bc6b5df3018fa714ae6aef081b9.jpg,640,264,Black Ball,513,20,547,56
0636_jpg.rf.4e5ea05131b13774122638253d1c8222.jpg,640,264,Black Ball,128,20,189,82
0123_png_jpg.rf.4e7b610b12c7b041ca4d41ff4f57b2cc.jpg,640,264,Black Ball,208,43,308,148
0101_png_jpg.rf.4ea1c4e1e6cd0e8d1109aa63d3b23547.jpg,640,264,Silver Ball,83,32,118,61
0101_png_jpg.rf.4ea1c4e1e6cd0e8d1109aa63d3b23547.jpg,640,264,Silver Ball,120,27,166,67
0101_png_jpg.rf.4ea1c4e1e6cd0e8d1109aa63d3b23547.jpg,640,264,Black Ball,195,34,237,71
0101_png_jpg.rf.4ea1c4e1e6cd0e8d1109aa63d3b23547.jpg,640,264,Black Ball,51,25,84,58
0560_jpg.rf.4f298b88d11a866efc44673e6220da0c.jpg,640,264,Silver Ball,0,0,350,263
0560_jpg.rf.4f298b88d11a866efc44673e6220da0c.jpg,640,264,Black Ball,560,20,614,78
0117_jpg.rf.4f3e2caf5431af7cc6e4b52013ca57d7.jpg,640,264,Black Ball,191,12,408,226
0117_jpg.rf.4f3e2caf5431af7cc6e4b52013ca57d7.jpg,640,264,Black Ball,426,15,590,186
0117_jpg.rf.4f3e2caf5431af7cc6e4b52013ca57d7.jpg,640,264,Silver Ball,20,18,177,184
0904_png_jpg.rf.4ec05f33a0734adfefad1cde16bc7edf.jpg,640,264,Black Ball,58,34,95,76
0904_png_jpg.rf.4ec05f33a0734adfefad1cde16bc7edf.jpg,640,264,Silver Ball,231,34,266,64
0904_png_jpg.rf.4ec05f33a0734adfefad1cde16bc7edf.jpg,640,264,Black Ball,413,30,458,75
0904_png_jpg.rf.4ec05f33a0734adfefad1cde16bc7edf.jpg,640,264,Black Ball,529,32,585,99
0522_jpg.rf.4ee41a64716a28177e06acc126ca95cf.jpg,640,264,Silver Ball,23,17,131,130
0522_jpg.rf.4ee41a64716a28177e06acc126ca95cf.jpg,640,264,Silver Ball,543,19,564,41
0522_jpg.rf.4ee41a64716a28177e06acc126ca95cf.jpg,640,264,Black Ball,526,21,542,37
0522_jpg.rf.4ee41a64716a28177e06acc126ca95cf.jpg,640,264,Black Ball,342,22,362,42
0118_jpg.rf.4f2515ca6bb37caf22f2db307e7079b8.jpg,640,264,Black Ball,118,11,392,264
0118_jpg.rf.4f2515ca6bb37caf22f2db307e7079b8.jpg,640,264,Black Ball,357,17,503,174
0118_jpg.rf.4f2515ca6bb37caf22f2db307e7079b8.jpg,640,264,Silver Ball,519,14,640,156
0504_png_jpg.rf.4f1f5ca10dae6021497bf1f776339ced.jpg,640,264,Black Ball,161,60,324,233
0504_png_jpg.rf.4f1f5ca10dae6021497bf1f776339ced.jpg,640,264,Black Ball,0,30,23,65
0504_png_jpg.rf.4f1f5ca10dae6021497bf1f776339ced.jpg,640,264,Silver Ball,229,31,258,60
0504_png_jpg.rf.4f1f5ca10dae6021497bf1f776339ced.jpg,640,264,Silver Ball,310,32,342,64
0660_png_jpg.rf.4f2a4d76b8924c0b900278c2007d6769.jpg,640,264,Silver Ball,381,28,414,62
0660_png_jpg.rf.4f2a4d76b8924c0b900278c2007d6769.jpg,640,264,Silver Ball,364,25,384,47
0660_png_jpg.rf.4f2a4d76b8924c0b900278c2007d6769.jpg,640,264,Black Ball,197,33,251,89
0345_jpg.rf.4e90e0b2fd9b6acb1b2611d453f5e2ee.jpg,640,264,Black Ball,313,21,332,38
0345_jpg.rf.4e90e0b2fd9b6acb1b2611d453f5e2ee.jpg,640,264,Silver Ball,340,20,371,52
0367_png_jpg.rf.4f028adc8d82ecdfe4181509b4aa746b.jpg,640,264,Silver Ball,39,39,162,171
0367_png_jpg.rf.4f028adc8d82ecdfe4181509b4aa746b.jpg,640,264,Silver Ball,183,38,307,161
0377_png_jpg.rf.4f48ea20abce4d09b17b4e4b23855230.jpg,640,264,Black Ball,288,27,308,47
0377_png_jpg.rf.4f48ea20abce4d09b17b4e4b23855230.jpg,640,264,Silver Ball,307,26,326,43
0377_png_jpg.rf.4f48ea20abce4d09b17b4e4b23855230.jpg,640,264,Black Ball,384,26,401,43
0377_png_jpg.rf.4f48ea20abce4d09b17b4e4b23855230.jpg,640,264,Silver Ball,419,26,435,44
0812_jpg.rf.4f6c4bb93d04c9f180304f23a6253753.jpg,640,264,Silver Ball,453,18,488,53
0812_jpg.rf.4f6c4bb93d04c9f180304f23a6253753.jpg,640,264,Silver Ball,173,19,194,41
0812_jpg.rf.4f6c4bb93d04c9f180304f23a6253753.jpg,640,264,Black Ball,79,20,97,39
0954_jpg.rf.4f5227e5b6cce373075b8e52e66f4285.jpg,640,264,Silver Ball,277,10,310,38
0954_jpg.rf.4f5227e5b6cce373075b8e52e66f4285.jpg,640,264,Silver Ball,129,14,153,35
0954_jpg.rf.4f5227e5b6cce373075b8e52e66f4285.jpg,640,264,Black Ball,48,15,87,62
0905_png_jpg.rf.4eeeecc425b419b41849b559061fb76d.jpg,640,264,Black Ball,160,38,203,84
0905_png_jpg.rf.4eeeecc425b419b41849b559061fb76d.jpg,640,264,Black Ball,187,25,233,80
0905_png_jpg.rf.4eeeecc425b419b41849b559061fb76d.jpg,640,264,Silver Ball,313,25,368,76
0905_png_jpg.rf.4eeeecc425b419b41849b559061fb76d.jpg,640,264,Black Ball,111,26,147,67
0905_png_jpg.rf.4eeeecc425b419b41849b559061fb76d.jpg,640,264,Silver Ball,0,30,16,56
0087_jpg.rf.4f2c4900cd3a3789a507193cf8d4d0e2.jpg,640,264,Silver Ball,182,17,202,37
0087_jpg.rf.4f2c4900cd3a3789a507193cf8d4d0e2.jpg,640,264,Silver Ball,533,10,621,105
0810_jpg.rf.4f45db77f93cc2420155232f4f1578db.jpg,640,264,Silver Ball,413,20,429,39
0810_jpg.rf.4f45db77f93cc2420155232f4f1578db.jpg,640,264,Silver Ball,169,20,187,41
0810_jpg.rf.4f45db77f93cc2420155232f4f1578db.jpg,640,264,Black Ball,50,21,71,45
0380_png_jpg.rf.4f8c293418984a4f3b9fe08a7e78e374.jpg,640,264,Silver Ball,14,17,122,134
0380_png_jpg.rf.4f8c293418984a4f3b9fe08a7e78e374.jpg,640,264,Black Ball,274,15,299,42
0380_png_jpg.rf.4f8c293418984a4f3b9fe08a7e78e374.jpg,640,264,Silver Ball,422,14,451,44
0380_png_jpg.rf.4f8c293418984a4f3b9fe08a7e78e374.jpg,640,264,Black Ball,465,15,512,66
011ce349-2cc2-4cad-b435-18e73d420c0e_jpg.rf.4f3688b0251dcf202c17f76d98b05c1c.jpg,640,264,Silver Ball,455,26,481,52
011ce349-2cc2-4cad-b435-18e73d420c0e_jpg.rf.4f3688b0251dcf202c17f76d98b05c1c.jpg,640,264,Black Ball,366,26,386,51
011ce349-2cc2-4cad-b435-18e73d420c0e_jpg.rf.4f3688b0251dcf202c17f76d98b05c1c.jpg,640,264,Silver Ball,342,25,369,52
0591_jpg.rf.4f80519cd073d3fce3bf7cb6829784b8.jpg,640,264,Black Ball,342,18,389,65
0591_jpg.rf.4f80519cd073d3fce3bf7cb6829784b8.jpg,640,264,Silver Ball,552,18,592,63
0591_jpg.rf.4f80519cd073d3fce3bf7cb6829784b8.jpg,640,264,Silver Ball,591,19,629,63
0051_jpg.rf.4f9921d77262250f714851f520b965f8.jpg,640,264,Silver Ball,424,22,457,56
0440_png_jpg.rf.4f8e0ca378b5a24e6dda9dc1a1af7962.jpg,640,264,Silver Ball,0,63,148,239
0440_png_jpg.rf.4f8e0ca378b5a24e6dda9dc1a1af7962.jpg,640,264,Silver Ball,158,71,374,264
0440_png_jpg.rf.4f8e0ca378b5a24e6dda9dc1a1af7962.jpg,640,264,Black Ball,514,48,640,183
0440_png_jpg.rf.4f8e0ca378b5a24e6dda9dc1a1af7962.jpg,640,264,Black Ball,513,37,581,96
0201_jpg.rf.4f963e52c6e2b94b4c4058ed0af6b9c7.jpg,640,264,Black Ball,474,15,630,181
0201_jpg.rf.4f963e52c6e2b94b4c4058ed0af6b9c7.jpg,640,264,Silver Ball,94,18,252,182
0747_png_jpg.rf.4fae583a840f8ac219e2ea8aa62e641c.jpg,640,264,Black Ball,396,36,448,99
0747_png_jpg.rf.4fae583a840f8ac219e2ea8aa62e641c.jpg,640,264,Silver Ball,42,21,123,110
0747_png_jpg.rf.4fae583a840f8ac219e2ea8aa62e641c.jpg,640,264,Silver Ball,568,21,618,74
0319_png_jpg.rf.4fd5b15c4efe8aa3697ec61b6b31c4e5.jpg,640,264,Black Ball,516,32,592,112
0319_png_jpg.rf.4fd5b15c4efe8aa3697ec61b6b31c4e5.jpg,640,264,Black Ball,485,26,515,59
0319_png_jpg.rf.4fd5b15c4efe8aa3697ec61b6b31c4e5.jpg,640,264,Silver Ball,186,26,220,63
0319_png_jpg.rf.4fd5b15c4efe8aa3697ec61b6b31c4e5.jpg,640,264,Silver Ball,56,34,137,112
0465_png_jpg.rf.4f8ca4cf0952dbc89fbc04a3432f3545.jpg,640,264,Black Ball,493,49,604,178
0465_png_jpg.rf.4f8ca4cf0952dbc89fbc04a3432f3545.jpg,640,264,Black Ball,58,89,259,264
0465_png_jpg.rf.4f8ca4cf0952dbc89fbc04a3432f3545.jpg,640,264,Silver Ball,254,44,329,118
0465_png_jpg.rf.4f8ca4cf0952dbc89fbc04a3432f3545.jpg,640,264,Silver Ball,25,40,90,115
0523_png_jpg.rf.4f9afa0ce1ec4c318cbb895f5406c5ef.jpg,640,264,Black Ball,548,35,597,90
0523_png_jpg.rf.4f9afa0ce1ec4c318cbb895f5406c5ef.jpg,640,264,Black Ball,403,24,445,69
0523_png_jpg.rf.4f9afa0ce1ec4c318cbb895f5406c5ef.jpg,640,264,Silver Ball,135,20,187,74
0859_png_jpg.rf.4f971e0e5829e040f962841313d8eb11.jpg,640,264,Silver Ball,397,30,432,65
0859_png_jpg.rf.4f971e0e5829e040f962841313d8eb11.jpg,640,264,Black Ball,17,38,56,89
0440_jpg.rf.4fa52b182c6dd4febf6e36c38487f0ec.jpg,640,264,Silver Ball,95,19,151,77
0440_jpg.rf.4fa52b182c6dd4febf6e36c38487f0ec.jpg,640,264,Black Ball,423,21,482,80
0189_png_jpg.rf.4fe546424e8cfc2eb66f3733d1cce8c6.jpg,640,264,Black Ball,41,27,69,59
0189_png_jpg.rf.4fe546424e8cfc2eb66f3733d1cce8c6.jpg,640,264,Silver Ball,10,27,37,57
0200_png_jpg.rf.4fe5e78a5eeb89cb3590e36f6bfd810b.jpg,640,264,Silver Ball,326,61,468,202
0200_png_jpg.rf.4fe5e78a5eeb89cb3590e36f6bfd810b.jpg,640,264,Silver Ball,157,53,276,170
0200_png_jpg.rf.4fe5e78a5eeb89cb3590e36f6bfd810b.jpg,640,264,Black Ball,4,53,98,158
0518_png_jpg.rf.4fe8fc2f41561db6370e5feb284ec59b.jpg,640,264,Silver Ball,337,24,360,48
0518_png_jpg.rf.4fe8fc2f41561db6370e5feb284ec59b.jpg,640,264,Black Ball,248,25,266,45
0518_png_jpg.rf.4fe8fc2f41561db6370e5feb284ec59b.jpg,640,264,Black Ball,188,30,205,46
0518_png_jpg.rf.4fe8fc2f41561db6370e5feb284ec59b.jpg,640,264,Silver Ball,117,31,136,49
0518_png_jpg.rf.4fe8fc2f41561db6370e5feb284ec59b.jpg,640,264,Black Ball,34,33,58,58
0764_jpg.rf.501df85c40cf4151a9879e7229c93a5d.jpg,640,264,Black Ball,280,21,311,52
0764_jpg.rf.501df85c40cf4151a9879e7229c93a5d.jpg,640,264,Silver Ball,397,20,428,52
0764_jpg.rf.501df85c40cf4151a9879e7229c93a5d.jpg,640,264,Silver Ball,486,19,526,60
0456_png_jpg.rf.5015b89b7eaa6c5f7d8f7fc38da8df57.jpg,640,264,Black Ball,115,31,179,100
0456_png_jpg.rf.5015b89b7eaa6c5f7d8f7fc38da8df57.jpg,640,264,Black Ball,287,35,367,119
0456_png_jpg.rf.5015b89b7eaa6c5f7d8f7fc38da8df57.jpg,640,264,Silver Ball,256,28,304,78
0456_png_jpg.rf.5015b89b7eaa6c5f7d8f7fc38da8df57.jpg,640,264,Silver Ball,406,27,454,77
0890_jpg.rf.50201c072476b71c215713054ffa76b3.jpg,640,264,Silver Ball,307,13,351,68
0890_jpg.rf.50201c072476b71c215713054ffa76b3.jpg,640,264,Black Ball,250,14,314,77
0890_jpg.rf.50201c072476b71c215713054ffa76b3.jpg,640,264,Black Ball,345,13,387,61
0973_png_jpg.rf.5036bb2b89cf5477ef0dbf1f2f97fbea.jpg,640,264,Silver Ball,260,42,325,109
0973_png_jpg.rf.5036bb2b89cf5477ef0dbf1f2f97fbea.jpg,640,264,Silver Ball,222,24,278,85
0973_png_jpg.rf.5036bb2b89cf5477ef0dbf1f2f97fbea.jpg,640,264,Black Ball,60,20,99,61
0973_png_jpg.rf.5036bb2b89cf5477ef0dbf1f2f97fbea.jpg,640,264,Black Ball,0,90,47,242
0973_png_jpg.rf.5036bb2b89cf5477ef0dbf1f2f97fbea.jpg,640,264,Black Ball,0,17,18,54
0396_png_jpg.rf.4fab01ab882f39c8dc8c26a9e1328720.jpg,640,264,Black Ball,186,33,242,93
0396_png_jpg.rf.4fab01ab882f39c8dc8c26a9e1328720.jpg,640,264,Silver Ball,286,29,325,70
0396_png_jpg.rf.4fab01ab882f39c8dc8c26a9e1328720.jpg,640,264,Black Ball,340,31,387,80
0396_png_jpg.rf.4fab01ab882f39c8dc8c26a9e1328720.jpg,640,264,Silver Ball,550,20,575,47
0396_png_jpg.rf.4fab01ab882f39c8dc8c26a9e1328720.jpg,640,264,Black Ball,628,22,640,44
1290_jpg.rf.504335bc7d4e2cbff569586aefb44122.jpg,640,264,Black Ball,258,18,281,42
1290_jpg.rf.504335bc7d4e2cbff569586aefb44122.jpg,640,264,Black Ball,325,17,372,64
1290_jpg.rf.504335bc7d4e2cbff569586aefb44122.jpg,640,264,Silver Ball,415,16,447,49
1290_jpg.rf.504335bc7d4e2cbff569586aefb44122.jpg,640,264,Silver Ball,203,16,246,58
0132_png_jpg.rf.4f6782cdfadeecfd13c281dad9cf876c.jpg,640,264,Silver Ball,58,35,135,115
0132_png_jpg.rf.4f6782cdfadeecfd13c281dad9cf876c.jpg,640,264,Black Ball,297,64,501,264
0837_png_jpg.rf.4fb88b1016828bf5f3a54ecdc9d382d0.jpg,640,264,Silver Ball,30,48,120,143
0837_png_jpg.rf.4fb88b1016828bf5f3a54ecdc9d382d0.jpg,640,264,Black Ball,452,39,515,107
0525_png_jpg.rf.5043f29931a6dcd570c36868af6a9449.jpg,640,264,Silver Ball,252,18,337,106
0525_png_jpg.rf.5043f29931a6dcd570c36868af6a9449.jpg,640,264,Black Ball,553,23,599,73
0263_png_jpg.rf.5055bdf51c274bd9231bb7540f452187.jpg,640,264,Silver Ball,199,29,248,85
0263_png_jpg.rf.5055bdf51c274bd9231bb7540f452187.jpg,640,264,Silver Ball,278,35,331,87
0701_jpg.rf.504d615f392e67781d029d0b267e838b.jpg,640,264,Silver Ball,230,21,268,59
0185_jpg.rf.50746cc40f7b16e668eefe3482eefb33.jpg,640,264,Black Ball,327,16,409,100
0185_jpg.rf.50746cc40f7b16e668eefe3482eefb33.jpg,640,264,Silver Ball,239,13,327,102
0040_jpg.rf.5032eeaa525810412e0774f85cceef99.jpg,640,264,Silver Ball,214,9,347,140
0279_png_jpg.rf.5025637933bdc026e0c1f837385b847c.jpg,640,264,Silver Ball,406,32,466,81
0279_png_jpg.rf.5025637933bdc026e0c1f837385b847c.jpg,640,264,Silver Ball,527,30,573,63
0279_png_jpg.rf.5025637933bdc026e0c1f837385b847c.jpg,640,264,Silver Ball,285,26,350,74
0279_png_jpg.rf.5025637933bdc026e0c1f837385b847c.jpg,640,264,Black Ball,214,26,284,101
0087_jpg.rf.5099b7086fc27736646a39f13dd662d7.jpg,640,264,Silver Ball,438,17,458,37
0087_jpg.rf.5099b7086fc27736646a39f13dd662d7.jpg,640,264,Silver Ball,19,10,107,105
0030_png_jpg.rf.500137f94c4821f14885326afd72dec2.jpg,640,264,Black Ball,115,51,246,193
0030_png_jpg.rf.500137f94c4821f14885326afd72dec2.jpg,640,264,Black Ball,215,35,277,95
0030_png_jpg.rf.500137f94c4821f14885326afd72dec2.jpg,640,264,Silver Ball,0,54,34,150
0446_jpg.rf.50842dc2e35c16cc6d184e440367f64e.jpg,640,264,Silver Ball,228,21,272,66
0446_jpg.rf.50842dc2e35c16cc6d184e440367f64e.jpg,640,264,Silver Ball,314,20,363,69
0446_jpg.rf.50842dc2e35c16cc6d184e440367f64e.jpg,640,264,Black Ball,497,22,548,74
0023_png_jpg.rf.506648fbe80b590f459ff61be8273198.jpg,640,264,Silver Ball,72,30,132,91
0023_png_jpg.rf.506648fbe80b590f459ff61be8273198.jpg,640,264,Silver Ball,155,70,442,264
0023_png_jpg.rf.506648fbe80b590f459ff61be8273198.jpg,640,264,Black Ball,150,33,225,108
0023_png_jpg.rf.506648fbe80b590f459ff61be8273198.jpg,640,264,Black Ball,384,37,486,142
0398_jpg.rf.50bb71e63feb5e8b49580b3147d51855.jpg,640,264,Silver Ball,290,0,639,263
0398_jpg.rf.50bb71e63feb5e8b49580b3147d51855.jpg,640,264,Black Ball,52,20,293,263
0015_jpg.rf.50b1c846d12d59a01bdcd15af0182aba.jpg,640,264,Silver Ball,213,17,233,38
0015_jpg.rf.50b1c846d12d59a01bdcd15af0182aba.jpg,640,264,Silver Ball,193,18,211,36
0379_png_jpg.rf.50a7d767b46c68483a6135bbd821ffc4.jpg,640,264,Black Ball,112,20,154,65
0379_png_jpg.rf.50a7d767b46c68483a6135bbd821ffc4.jpg,640,264,Silver Ball,227,20,262,58
0379_png_jpg.rf.50a7d767b46c68483a6135bbd821ffc4.jpg,640,264,Black Ball,412,22,444,55
0916_jpg.rf.503e67552b256fffc1007c480903bae7.jpg,640,264,Black Ball,149,18,200,71
0529_png_jpg.rf.50e259d75bbebb9837e9008f0fa077df.jpg,640,264,Black Ball,103,28,116,45
0536_png_jpg.rf.50011a8d4f1a8f2521ea2d19a833172e.jpg,640,264,Silver Ball,103,20,202,123
0536_png_jpg.rf.50011a8d4f1a8f2521ea2d19a833172e.jpg,640,264,Black Ball,335,38,425,132
0535_png_jpg.rf.506d9ae39335ea81738c8ec8f94e9630.jpg,640,264,Black Ball,378,27,394,47
0535_png_jpg.rf.506d9ae39335ea81738c8ec8f94e9630.jpg,640,264,Black Ball,536,27,550,47
0535_png_jpg.rf.506d9ae39335ea81738c8ec8f94e9630.jpg,640,264,Silver Ball,504,24,523,47
0535_png_jpg.rf.506d9ae39335ea81738c8ec8f94e9630.jpg,640,264,Silver Ball,553,27,572,50
0737_jpg.rf.509123ed254226934a8d44607a44b8b8.jpg,640,264,Silver Ball,420,20,436,36
0737_jpg.rf.509123ed254226934a8d44607a44b8b8.jpg,640,264,Black Ball,354,20,369,36
0453_jpg.rf.50bf688ee5b2d15a10b2268b58d5df6c.jpg,640,264,Black Ball,230,20,297,88
0453_jpg.rf.50bf688ee5b2d15a10b2268b58d5df6c.jpg,640,264,Silver Ball,137,16,206,88
0453_jpg.rf.50bf688ee5b2d15a10b2268b58d5df6c.jpg,640,264,Silver Ball,10,19,73,85
1166_jpg.rf.50791bdde0bfa0dbbc14aae8abd01484.jpg,640,264,Silver Ball,391,16,417,44
1166_jpg.rf.50791bdde0bfa0dbbc14aae8abd01484.jpg,640,264,Black Ball,373,17,392,42
1166_jpg.rf.50791bdde0bfa0dbbc14aae8abd01484.jpg,640,264,Black Ball,253,18,277,40
0265_png_jpg.rf.50e3b52f4ddb46c1f2202361ad3b6b49.jpg,640,264,Black Ball,184,22,227,65
0265_png_jpg.rf.50e3b52f4ddb46c1f2202361ad3b6b49.jpg,640,264,Silver Ball,105,27,134,59
0265_png_jpg.rf.50e3b52f4ddb46c1f2202361ad3b6b49.jpg,640,264,Silver Ball,40,27,61,50
1160_jpg.rf.50ba8dad7a82f8a54a08e7ee4ef70740.jpg,640,264,Silver Ball,273,0,298,25
1160_jpg.rf.50ba8dad7a82f8a54a08e7ee4ef70740.jpg,640,264,Black Ball,250,0,273,24
0002_png_jpg.rf.50af0d6046bb813e208f011019614bca.jpg,640,264,Silver Ball,267,47,398,174
0002_png_jpg.rf.50af0d6046bb813e208f011019614bca.jpg,640,264,Silver Ball,95,31,146,85
0002_png_jpg.rf.50af0d6046bb813e208f011019614bca.jpg,640,264,Black Ball,172,34,232,92
0002_png_jpg.rf.50af0d6046bb813e208f011019614bca.jpg,640,264,Black Ball,363,35,426,107
0542_png_jpg.rf.50e1cd47202feaf05223a1f7efee8edd.jpg,640,264,Silver Ball,483,0,575,89
